image_id,fold
Train_41461,0
Train_41462,1
Train_41463,4
Train_41464,2
Train_41465,4
Train_41466,4
Train_41467,2
Train_41468,0
Train_41469,1
Train_41470,3
Train_41471,0
Train_41472,3
Train_41473,1
Train_41474,4
Train_41475,2
Train_41476,3
Train_41477,4
Train_41478,1
Train_41479,0
Train_41480,3
Train_41481,2
Train_41482,2
Train_41483,1
Train_41484,3
Train_41485,4
Train_41486,4
Train_41487,1
Train_41488,2
Train_41489,2
Train_41490,0
Train_41491,3
Train_41492,0
Train_41493,0
Train_41494,1
Train_41495,4
Train_41496,2
Train_41497,3
Train_41498,0
Train_41499,1
Train_41500,0
Train_41501,3
Train_41502,3
Train_41503,4
Train_41504,2
Train_41505,2
Train_41506,1
Train_41507,4
Train_41508,1
Train_41509,0
Train_41510,3
Train_41511,1
Train_41512,0
Train_41513,1
Train_41514,4
Train_41515,2
Train_41516,4
Train_41517,4
Train_41518,3
Train_41519,0
Train_41520,0
Train_41521,1
Train_41522,4
Train_41523,2
Train_41524,3
Train_41525,2
Train_41526,3
Train_41527,2
Train_41528,2
Train_41529,0
Train_41530,1
Train_41531,0
Train_41532,4
Train_41533,1
Train_41534,3
Train_41535,4
Train_41536,2
Train_41537,3
Train_41538,0
Train_41539,1
Train_41540,0
Train_41541,3
Train_41542,0
Train_41543,4
Train_41544,4
Train_41545,2
Train_41546,3
Train_41547,1
Train_41548,2
Train_41549,2
Train_41550,0
Train_41551,3
Train_41552,4
Train_41553,2
Train_41554,1
Train_41555,0
Train_41556,4
Train_41557,1
Train_41558,4
Train_41559,2
Train_41560,0
Train_41561,3
Train_41562,3
Train_41563,0
Train_41564,1
Train_41565,1
Train_41566,4
Train_41567,4
Train_41568,2
Train_41569,1
Train_41570,3
Train_41571,3
Train_41572,0
Train_41573,2
Train_41574,0
Train_41575,2
Train_41576,1
Train_41577,1
Train_41578,4
Train_41579,4
Train_41580,0
Train_41581,1
Train_41582,3
Train_41583,4
Train_41584,3
Train_41585,2
Train_41586,3
Train_41587,2
Train_41588,3
Train_41589,4
Train_41590,0
Train_41591,1
Train_41592,4
Train_41593,1
Train_41594,4
Train_41595,2
Train_41596,2
Train_41597,3
Train_41598,0
Train_41599,1
Train_41600,0
Train_41601,4
Train_41602,1
Train_41603,2
Train_41604,0
Train_41605,3
Train_41606,1
Train_41607,0
Train_41608,3
Train_41609,2
Train_41610,0
Train_41611,4
Train_41612,1
Train_41613,3
Train_41614,4
Train_41615,2
Train_41616,2
Train_41617,3
Train_41618,3
Train_41619,0
Train_41620,1
Train_41621,4
Train_41622,2
Train_41623,1
Train_41624,2
Train_41625,0
Train_41626,2
Train_41627,4
Train_41628,3
Train_41629,0
Train_41630,1
Train_41631,0
Train_41632,0
Train_41633,3
Train_41634,4
Train_41635,2
Train_41636,4
Train_41637,1
Train_41638,4
Train_41639,4
Train_41640,2
Train_41641,3
Train_41642,2
Train_41643,0
Train_41644,3
Train_41645,0
Train_41646,1
Train_41647,4
Train_41648,2
Train_41649,3
Train_41650,0
Train_41651,3
Train_41652,1
Train_41653,1
Train_41654,2
Train_41655,1
Train_41656,4
Train_41657,4
Train_41658,2
Train_41659,3
Train_41660,0
Train_41661,0
Train_41662,1
Train_41663,2
Train_41664,4
Train_41665,2
Train_41666,3
Train_41667,3
Train_41668,3
Train_41669,0
Train_41670,1
Train_41671,4
Train_41672,1
Train_41673,4
Train_41674,2
Train_41675,0
Train_41676,3
Train_41677,0
Train_41678,2
Train_41679,3
Train_41680,1
Train_41681,1
Train_41682,1
Train_41683,4
Train_41684,0
Train_41685,2
Train_41686,2
Train_41687,3
Train_41688,1
Train_41689,3
Train_41690,0
Train_41691,4
Train_41692,4
Train_41693,1
Train_41694,4
Train_41695,2
Train_41696,3
Train_41697,0
Train_41698,1
Train_41699,4
Train_41700,2
Train_41701,2
Train_41702,1
Train_41703,3
Train_41704,0
Train_41705,1
Train_41706,4
Train_41707,0
Train_41708,4
Train_41709,3
Train_41710,2
Train_41711,0
Train_41712,3
Train_41713,0
Train_41714,1
Train_41715,2
Train_41716,4
Train_41717,2
Train_41718,3
Train_41719,0
Train_41720,1
Train_41721,4
Train_41722,4
Train_41723,2
Train_41724,1
Train_41725,3
Train_41726,0
Train_41727,1
Train_41728,3
Train_41729,4
Train_41730,0
Train_41731,3
Train_41732,2
Train_41733,4
Train_41734,3
Train_41735,3
Train_41736,0
Train_41737,1
Train_41738,1
Train_41739,4
Train_41740,2
Train_41741,3
Train_41742,2
Train_41743,0
Train_41744,1
Train_41745,4
Train_41746,2
Train_41747,0
Train_41748,3
Train_41749,0
Train_41750,1
Train_41751,1
Train_41752,2
Train_41753,0
Train_41754,4
Train_41755,1
Train_41756,4
Train_41757,4
Train_41758,2
Train_41759,3
Train_41760,3
Train_41761,0
Train_41762,1
Train_41763,4
Train_41764,2
Train_41765,2
Train_41766,3
Train_41767,4
Train_41768,0
Train_41769,0
Train_41770,1
Train_41771,4
Train_41772,2
Train_41773,2
Train_41774,3
Train_41775,0
Train_41776,1
Train_41777,4
Train_41778,2
Train_41779,1
Train_41780,3
Train_41781,4
Train_41782,3
Train_41783,1
Train_41784,0
Train_41785,1
Train_41786,2
Train_41787,0
Train_41788,4
Train_41789,3
Train_41790,2
Train_41791,3
Train_41792,0
Train_41793,2
Train_41794,0
Train_41795,3
Train_41796,0
Train_41797,1
Train_41798,1
Train_41799,2
Train_41800,4
Train_41801,2
Train_41802,3
Train_41803,0
Train_41804,4
Train_41805,1
Train_41806,2
Train_41807,4
Train_41808,0
Train_41809,1
Train_41810,1
Train_41811,3
Train_41812,4
Train_41813,2
Train_41814,3
Train_41815,0
Train_41816,1
Train_41817,0
Train_41818,4
Train_41819,4
Train_41820,4
Train_41821,2
Train_41822,3
Train_41823,0
Train_41824,3
Train_41825,4
Train_41826,2
Train_41827,2
Train_41828,3
Train_41829,0
Train_41830,1
Train_41831,0
Train_41832,1
Train_41833,4
Train_41834,0
Train_41835,2
Train_41836,3
Train_41837,0
Train_41838,3
Train_41839,1
Train_41840,4
Train_41841,4
Train_41842,2
Train_41843,3
Train_41844,1
Train_41845,3
Train_41846,0
Train_41847,1
Train_41848,4
Train_41849,2
Train_41850,2
Train_41851,1
Train_41852,1
Train_41853,2
Train_41854,3
Train_41855,0
Train_41856,1
Train_41857,4
Train_41858,4
Train_41859,4
Train_41860,2
Train_41861,2
Train_41862,3
Train_41863,0
Train_41864,0
Train_41865,1
Train_41866,1
Train_41867,4
Train_41868,3
Train_41869,2
Train_41870,1
Train_41871,3
Train_41872,3
Train_41873,0
Train_41874,1
Train_41875,4
Train_41876,4
Train_41877,2
Train_41878,2
Train_41879,3
Train_41880,0
Train_41881,0
Train_41882,1
Train_41883,4
Train_41884,2
Train_41885,3
Train_41886,3
Train_41887,0
Train_41888,0
Train_41889,0
Train_41890,4
Train_41891,1
Train_41892,3
Train_41893,4
Train_41894,1
Train_41895,2
Train_41896,0
Train_41897,3
Train_41898,2
Train_41899,0
Train_41900,2
Train_41901,4
Train_41902,2
Train_41903,0
Train_41904,1
Train_41905,1
Train_41906,4
Train_41907,2
Train_41908,3
Train_41909,3
Train_41910,0
Train_41911,4
Train_41912,0
Train_41913,1
Train_41914,4
Train_41915,3
Train_41916,4
Train_41917,2
Train_41918,2
Train_41919,3
Train_41920,0
Train_41921,1
Train_41922,1
Train_41923,4
Train_41924,2
Train_41925,1
Train_41926,3
Train_41927,0
Train_41928,1
Train_41929,4
Train_41930,2
Train_41931,3
Train_41932,0
Train_41933,1
Train_41934,4
Train_41935,2
Train_41936,3
Train_41937,4
Train_41938,3
Train_41939,0
Train_41940,1
Train_41941,4
Train_41942,2
Train_41943,3
Train_41944,3
Train_41945,0
Train_41946,1
Train_41947,4
Train_41948,2
Train_41949,2
Train_41950,3
Train_41951,0
Train_41952,0
Train_41953,0
Train_41954,1
Train_41955,4
Train_41956,2
Train_41957,4
Train_41958,3
Train_41959,0
Train_41960,2
Train_41961,1
Train_41962,1
Train_41963,1
Train_41964,4
Train_41965,3
Train_41966,3
Train_41967,4
Train_41968,2
Train_41969,3
Train_41970,1
Train_41971,2
Train_41972,0
Train_41973,1
Train_41974,0
Train_41975,4
Train_41976,3
Train_41977,0
Train_41978,0
Train_41979,2
Train_41980,1
Train_41981,4
Train_41982,2
Train_41983,4
Train_41984,2
Train_41985,2
Train_41986,3
Train_41987,1
Train_41988,0
Train_41989,1
Train_41990,4
Train_41991,1
Train_41992,4
Train_41993,3
Train_41994,2
Train_41995,3
Train_41996,3
Train_41997,0
Train_41998,1
Train_41999,4
Train_42000,1
Train_42001,0
Train_42002,0
Train_42003,2
Train_42004,4
Train_42005,3
Train_42006,0
Train_42007,1
Train_42008,1
Train_42009,4
Train_42010,2
Train_42011,3
Train_42012,2
Train_42013,3
Train_42014,3
Train_42015,0
Train_42016,1
Train_42017,4
Train_42018,1
Train_42019,2
Train_42020,2
Train_42021,3
Train_42022,0
Train_42023,0
Train_42024,4
Train_42025,0
Train_42026,1
Train_42027,4
Train_42028,4
Train_42029,4
Train_42030,2
Train_42031,2
Train_42032,3
Train_42033,0
Train_42034,1
Train_42035,4
Train_42036,3
Train_42037,2
Train_42038,2
Train_42039,3
Train_42040,1
Train_42041,0
Train_42042,0
Train_42043,1
Train_42044,3
Train_42045,4
Train_42046,2
Train_42047,2
Train_42048,3
Train_42049,2
Train_42050,4
Train_42051,1
Train_42052,0
Train_42053,0
Train_42054,3
Train_42055,4
Train_42056,1
Train_42057,4
Train_42058,2
Train_42059,3
Train_42060,2
Train_42061,0
Train_42062,3
Train_42063,1
Train_42064,1
Train_42065,4
Train_42066,2
Train_42067,3
Train_42068,0
Train_42069,0
Train_42070,1
Train_42071,4
Train_42072,4
Train_42073,4
Train_42074,1
Train_42075,2
Train_42076,3
Train_42077,3
Train_42078,2
Train_42079,0
Train_42080,1
Train_42081,3
Train_42082,0
Train_42083,3
Train_42084,1
Train_42085,0
Train_42086,4
Train_42087,2
Train_42088,2
Train_42089,3
Train_42090,0
Train_42091,1
Train_42092,4
Train_42093,4
Train_42094,2
Train_42095,0
Train_42096,1
Train_42097,3
Train_42098,3
Train_42099,2
Train_42100,0
Train_42101,0
Train_42102,2
Train_42103,3
Train_42104,4
Train_42105,1
Train_42106,2
Train_42107,0
Train_42108,3
Train_42109,1
Train_42110,1
Train_42111,4
Train_42112,4
Train_42113,0
Train_42114,3
Train_42115,2
Train_42116,1
Train_42117,3
Train_42118,0
Train_42119,1
Train_42120,2
Train_42121,4
Train_42122,4
Train_42123,2
Train_42124,2
Train_42125,3
Train_42126,3
Train_42127,4
Train_42128,0
Train_42129,1
Train_42130,1
Train_42131,0
Train_42132,0
Train_42133,4
Train_42134,4
Train_42135,2
Train_42136,1
Train_42137,3
Train_42138,2
Train_42139,1
Train_42140,0
Train_42141,4
Train_42142,3
Train_42143,1
Train_42144,0
Train_42145,4
Train_42146,2
Train_42147,3
Train_42148,0
Train_42149,0
Train_42150,1
Train_42151,4
Train_42152,1
Train_42153,4
Train_42154,0
Train_42155,1
Train_42156,2
Train_42157,3
Train_42158,2
Train_42159,0
Train_42160,3
Train_42161,2
Train_42162,1
Train_42163,3
Train_42164,4
Train_42165,2
Train_42166,3
Train_42167,0
Train_42168,0
Train_42169,1
Train_42170,4
Train_42171,1
Train_42172,3
Train_42173,4
Train_42174,2
Train_42175,3
Train_42176,2
Train_42177,0
Train_42178,4
Train_42179,1
Train_42180,3
Train_42181,0
Train_42182,4
Train_42183,2
Train_42184,4
Train_42185,1
Train_42186,1
Train_42187,3
Train_42188,1
Train_42189,4
Train_42190,2
Train_42191,2
Train_42192,3
Train_42193,0
Train_42194,0
Train_42195,3
Train_42196,1
Train_42197,4
Train_42198,0
Train_42199,2
Train_42200,3
Train_42201,0
Train_42202,1
Train_42203,0
Train_42204,3
Train_42205,1
Train_42206,4
Train_42207,2
Train_42208,4
Train_42209,3
Train_42210,4
Train_42211,2
Train_42212,2
Train_42213,1
Train_42214,2
Train_42215,0
Train_42216,1
Train_42217,3
Train_42218,1
Train_42219,4
Train_42220,4
Train_42221,4
Train_42222,0
Train_42223,3
Train_42224,2
Train_42225,3
Train_42226,0
Train_42227,2
Train_42228,1
Train_42229,4
Train_42230,2
Train_42231,0
Train_42232,3
Train_42233,0
Train_42234,1
Train_42235,4
Train_42236,2
Train_42237,3
Train_42238,0
Train_42239,0
Train_42240,1
Train_42241,4
Train_42242,2
Train_42243,3
Train_42244,4
Train_42245,2
Train_42246,3
Train_42247,1
Train_42248,0
Train_42249,0
Train_42250,0
Train_42251,1
Train_42252,4
Train_42253,2
Train_42254,4
Train_42255,3
Train_42256,0
Train_42257,1
Train_42258,1
Train_42259,1
Train_42260,2
Train_42261,4
Train_42262,2
Train_42263,3
Train_42264,2
Train_42265,3
Train_42266,0
Train_42267,1
Train_42268,3
Train_42269,4
Train_42270,3
Train_42271,4
Train_42272,1
Train_42273,2
Train_42274,3
Train_42275,2
Train_42276,0
Train_42277,4
Train_42278,4
Train_42279,0
Train_42280,4
Train_42281,0
Train_42282,2
Train_42283,1
Train_42284,4
Train_42285,2
Train_42286,3
Train_42287,3
Train_42288,3
Train_42289,1
Train_42290,0
Train_42291,3
Train_42292,1
Train_42293,1
Train_42294,0
Train_42295,1
Train_42296,4
Train_42297,2
Train_42298,3
Train_42299,0
Train_42300,4
Train_42301,1
Train_42302,4
Train_42303,2
Train_42304,2
Train_42305,0
Train_42306,4
Train_42307,2
Train_42308,3
Train_42309,0
Train_42310,3
Train_42311,4
Train_42312,0
Train_42313,2
Train_42314,1
Train_42315,1
Train_42316,4
Train_42317,4
Train_42318,2
Train_42319,2
Train_42320,3
Train_42321,3
Train_42322,0
Train_42323,0
Train_42324,1
Train_42325,4
Train_42326,2
Train_42327,3
Train_42328,3
Train_42329,0
Train_42330,1
Train_42331,1
Train_42332,4
Train_42333,3
Train_42334,2
Train_42335,2
Train_42336,3
Train_42337,0
Train_42338,4
Train_42339,1
Train_42340,1
Train_42341,4
Train_42342,2
Train_42343,3
Train_42344,0
Train_42345,1
Train_42346,1
Train_42347,0
Train_42348,4
Train_42349,0
Train_42350,1
Train_42351,3
Train_42352,4
Train_42353,2
Train_42354,3
Train_42355,2
Train_42356,0
Train_42357,2
Train_42358,1
Train_42359,4
Train_42360,0
Train_42361,0
Train_42362,1
Train_42363,4
Train_42364,2
Train_42365,3
Train_42366,0
Train_42367,3
Train_42368,2
Train_42369,3
Train_42370,1
Train_42371,4
Train_42372,2
Train_42373,0
Train_42374,4
Train_42375,2
Train_42376,1
Train_42377,3
Train_42378,1
Train_42379,0
Train_42380,1
Train_42381,3
Train_42382,1
Train_42383,4
Train_42384,2
Train_42385,2
Train_42386,3
Train_42387,4
Train_42388,4
Train_42389,0
Train_42390,0
Train_42391,1
Train_42392,2
Train_42393,4
Train_42394,3
Train_42395,2
Train_42396,0
Train_42397,3
Train_42398,0
Train_42399,1
Train_42400,4
Train_42401,4
Train_42402,0
Train_42403,1
Train_42404,2
Train_42405,2
Train_42406,3
Train_42407,1
Train_42408,4
Train_42409,3
Train_42410,0
Train_42411,3
Train_42412,1
Train_42413,4
Train_42414,3
Train_42415,0
Train_42416,1
Train_42417,2
Train_42418,4
Train_42419,2
Train_42420,3
Train_42421,0
Train_42422,1
Train_42423,4
Train_42424,2
Train_42425,0
Train_42426,3
Train_42427,0
Train_42428,1
Train_42429,2
Train_42430,3
Train_42431,1
Train_42432,4
Train_42433,2
Train_42434,3
Train_42435,0
Train_42436,1
Train_42437,4
Train_42438,2
Train_42439,1
Train_42440,2
Train_42441,3
Train_42442,0
Train_42443,3
Train_42444,4
Train_42445,0
Train_42446,2
Train_42447,2
Train_42448,0
Train_42449,1
Train_42450,3
Train_42451,1
Train_42452,4
Train_42453,2
Train_42454,3
Train_42455,4
Train_42456,1
Train_42457,0
Train_42458,4
Train_42459,0
Train_42460,1
Train_42461,2
Train_42462,4
Train_42463,2
Train_42464,0
Train_42465,4
Train_42466,3
Train_42467,0
Train_42468,3
Train_42469,1
Train_42470,2
Train_42471,3
Train_42472,1
Train_42473,4
Train_42474,2
Train_42475,3
Train_42476,2
Train_42477,3
Train_42478,0
Train_42479,1
Train_42480,1
Train_42481,0
Train_42482,4
Train_42483,4
Train_42484,4
Train_42485,0
Train_42486,4
Train_42487,2
Train_42488,3
Train_42489,1
Train_42490,3
Train_42491,2
Train_42492,0
Train_42493,1
Train_42494,4
Train_42495,0
Train_42496,1
Train_42497,0
Train_42498,2
Train_42499,2
Train_42500,3
Train_42501,0
Train_42502,1
Train_42503,4
Train_42504,2
Train_42505,3
Train_42506,0
Train_42507,1
Train_42508,4
Train_42509,3
Train_42510,2
Train_42511,3
Train_42512,0
Train_42513,1
Train_42514,1
Train_42515,4
Train_42516,2
Train_42517,3
Train_42518,0
Train_42519,1
Train_42520,4
Train_42521,4
Train_42522,2
Train_42523,0
Train_42524,2
Train_42525,4
Train_42526,3
Train_42527,3
Train_42528,0
Train_42529,1
Train_42530,4
Train_42531,1
Train_42532,2
Train_42533,3
Train_42534,0
Train_42535,1
Train_42536,3
Train_42537,4
Train_42538,0
Train_42539,2
Train_42540,3
Train_42541,0
Train_42542,0
Train_42543,1
Train_42544,1
Train_42545,4
Train_42546,2
Train_42547,3
Train_42548,4
Train_42549,0
Train_42550,2
Train_42551,1
Train_42552,1
Train_42553,4
Train_42554,2
Train_42555,3
Train_42556,0
Train_42557,4
Train_42558,1
Train_42559,3
Train_42560,2
Train_42561,3
Train_42562,2
Train_42563,4
Train_42564,4
Train_42565,0
Train_42566,4
Train_42567,2
Train_42568,3
Train_42569,2
Train_42570,0
Train_42571,1
Train_42572,1
Train_42573,4
Train_42574,2
Train_42575,3
Train_42576,2
Train_42577,0
Train_42578,1
Train_42579,4
Train_42580,1
Train_42581,4
Train_42582,3
Train_42583,0
Train_42584,4
Train_42585,1
Train_42586,2
Train_42587,3
Train_42588,0
Train_42589,1
Train_42590,4
Train_42591,3
Train_42592,3
Train_42593,2
Train_42594,3
Train_42595,2
Train_42596,0
Train_42597,0
Train_42598,2
Train_42599,1
Train_42600,4
Train_42601,4
Train_42602,2
Train_42603,3
Train_42604,0
Train_42605,3
Train_42606,1
Train_42607,0
Train_42608,4
Train_42609,0
Train_42610,2
Train_42611,3
Train_42612,0
Train_42613,1
Train_42614,1
Train_42615,3
Train_42616,0
Train_42617,4
Train_42618,2
Train_42619,3
Train_42620,2
Train_42621,0
Train_42622,1
Train_42623,4
Train_42624,4
Train_42625,1
Train_42626,2
Train_42627,0
Train_42628,3
Train_42629,4
Train_42630,0
Train_42631,1
Train_42632,2
Train_42633,1
Train_42634,3
Train_42635,1
Train_42636,2
Train_42637,3
Train_42638,0
Train_42639,0
Train_42640,1
Train_42641,4
Train_42642,4
Train_42643,4
Train_42644,3
Train_42645,2
Train_42646,2
Train_42647,0
Train_42648,3
Train_42649,0
Train_42650,2
Train_42651,3
Train_42652,1
Train_42653,3
Train_42654,1
Train_42655,4
Train_42656,4
Train_42657,2
Train_42658,0
Train_42659,3
Train_42660,1
Train_42661,4
Train_42662,1
Train_42663,2
Train_42664,3
Train_42665,0
Train_42666,1
Train_42667,4
Train_42668,4
Train_42669,2
Train_42670,3
Train_42671,1
Train_42672,0
Train_42673,2
Train_42674,1
Train_42675,2
Train_42676,3
Train_42677,0
Train_42678,0
Train_42679,1
Train_42680,0
Train_42681,4
Train_42682,2
Train_42683,2
Train_42684,3
Train_42685,4
Train_42686,3
Train_42687,0
Train_42688,1
Train_42689,4
Train_42690,2
Train_42691,0
Train_42692,3
Train_42693,4
Train_42694,3
Train_42695,0
Train_42696,1
Train_42697,4
Train_42698,2
Train_42699,3
Train_42700,4
Train_42701,0
Train_42702,2
Train_42703,1
Train_42704,0
Train_42705,4
Train_42706,2
Train_42707,1
Train_42708,3
Train_42709,1
Train_42710,0
Train_42711,1
Train_42712,3
Train_42713,4
Train_42714,3
Train_42715,4
Train_42716,1
Train_42717,2
Train_42718,2
Train_42719,3
Train_42720,0
Train_42721,1
Train_42722,4
Train_42723,2
Train_42724,3
Train_42725,0
Train_42726,1
Train_42727,4
Train_42728,0
Train_42729,1
Train_42730,3
Train_42731,2
Train_42732,4
Train_42733,2
Train_42734,2
Train_42735,3
Train_42736,0
Train_42737,1
Train_42738,4
Train_42739,4
Train_42740,2
Train_42741,2
Train_42742,0
Train_42743,3
Train_42744,3
Train_42745,4
Train_42746,0
Train_42747,0
Train_42748,1
Train_42749,0
Train_42750,4
Train_42751,2
Train_42752,3
Train_42753,3
Train_42754,1
Train_42755,2
Train_42756,4
Train_42757,0
Train_42758,1
Train_42759,1
Train_42760,4
Train_42761,2
Train_42762,3
Train_42763,1
Train_42764,0
Train_42765,4
Train_42766,1
Train_42767,0
Train_42768,2
Train_42769,3
Train_42770,4
Train_42771,3
Train_42772,4
Train_42773,1
Train_42774,2
Train_42775,3
Train_42776,0
Train_42777,1
Train_42778,1
Train_42779,4
Train_42780,2
Train_42781,3
Train_42782,0
Train_42783,1
Train_42784,2
Train_42785,0
Train_42786,4
Train_42787,3
Train_42788,2
Train_42789,3
Train_42790,0
Train_42791,3
Train_42792,1
Train_42793,2
Train_42794,4
Train_42795,0
Train_42796,1
Train_42797,4
Train_42798,4
Train_42799,2
Train_42800,3
Train_42801,0
Train_42802,0
Train_42803,1
Train_42804,4
Train_42805,1
Train_42806,4
Train_42807,2
Train_42808,3
Train_42809,2
Train_42810,0
Train_42811,3
Train_42812,4
Train_42813,2
Train_42814,0
Train_42815,0
Train_42816,1
Train_42817,3
Train_42818,4
Train_42819,2
Train_42820,3
Train_42821,1
Train_42822,2
Train_42823,1
Train_42824,0
Train_42825,1
Train_42826,0
Train_42827,0
Train_42828,4
Train_42829,2
Train_42830,3
Train_42831,2
Train_42832,0
Train_42833,1
Train_42834,4
Train_42835,3
Train_42836,2
Train_42837,3
Train_42838,0
Train_42839,1
Train_42840,4
Train_42841,4
Train_42842,0
Train_42843,2
Train_42844,3
Train_42845,0
Train_42846,3
Train_42847,1
Train_42848,4
Train_42849,2
Train_42850,3
Train_42851,4
Train_42852,2
Train_42853,0
Train_42854,1
Train_42855,4
Train_42856,2
Train_42857,3
Train_42858,1
Train_42859,0
Train_42860,4
Train_42861,1
Train_42862,3
Train_42863,2
Train_42864,4
Train_42865,1
Train_42866,3
Train_42867,2
Train_42868,3
Train_42869,0
Train_42870,1
Train_42871,4
Train_42872,2
Train_42873,3
Train_42874,0
Train_42875,4
Train_42876,1
Train_42877,2
Train_42878,2
Train_42879,0
Train_42880,3
Train_42881,0
Train_42882,4
Train_42883,1
Train_42884,3
Train_42885,2
Train_42886,4
Train_42887,1
Train_42888,0
Train_42889,1
Train_42890,1
Train_42891,0
Train_42892,4
Train_42893,4
Train_42894,2
Train_42895,3
Train_42896,0
Train_42897,1
Train_42898,3
Train_42899,1
Train_42900,4
Train_42901,2
Train_42902,2
Train_42903,3
Train_42904,4
Train_42905,4
Train_42906,3
Train_42907,2
Train_42908,1
Train_42909,0
Train_42910,0
Train_42911,4
Train_42912,0
Train_42913,0
Train_42914,3
Train_42915,1
Train_42916,1
Train_42917,2
Train_42918,4
Train_42919,3
Train_42920,2
Train_42921,3
Train_42922,3
Train_42923,1
Train_42924,2
Train_42925,2
Train_42926,0
